source;target;weight
Kwiatkowski Jan;Tomczak Jakub M.;1
Kwiatkowski Jan;Huk Maciej;1
Kwiatkowski Jan;Cieślińska Katarzyna;1
Kwiatkowski Jan;Zatuchin Dmitrij;2
Kwiatkowski Jan;Rekuć Witold;2
Kwiatkowski Jan;Borzemski Leszek;6
Kwiatkowski Jan;Pawlik Marcin;9
Gusin Paweł;Ostasiewicz Katarzyna;2
Gusin Paweł;Radosz Andrzej;3
Gusin Paweł;Gawełczyk Michał;1
Gusin Paweł;Formalik Filip;1
Gusin Paweł;Siwek Alicja;2
Gusin Paweł;Gusin Paweł;14
Gusin Paweł;Kus̈mierz Bartosz;1
Gusin Paweł;Masajada Jan;1
van 't Klooster Kees;van 't Klooster Kees;2
Bogusławski Jakub;Kaczmarek Paweł Roman;5
Bogusławski Jakub;Pałetko Piotr;13
Bogusławski Jakub;Krzempek Karol;8
Bogusławski Jakub;Tarka Jan;10
Bogusławski Jakub;Dudzik Grzegorz;1
Bogusławski Jakub;Soboń Grzegorz;29
Bogusławski Jakub;Tarnowski Karol;8
Bogusławski Jakub;Martynkien Tadeusz;4
Bogusławski Jakub;Abramski Krzysztof Marek;28
Bogusławski Jakub;MacHerzyński Wojciech;16
Bogusławski Jakub;Sotor Jarosław;29
Bogusławski Jakub;Samoc M.;1
Bogusławski Jakub;Bogusławski Jakub;23
Bogusławski Jakub;Tomaszewska Dorota;2
Bogusławski Jakub;Komorowska Katarzyna;1
Bogusławski Jakub;Nikodem Michal;2
Bogusławski Jakub;Pawliszewska Maria;2
Bogusławski Jakub;Wąż Adam Tomasz;1
Kopaczek Jan;Badura Mikolaj;2
Kopaczek Jan;Dybała Filip;7
Kopaczek Jan;Wosko Mateusz;1
Kopaczek Jan;Latkowska-Baranowska M.;1
Kopaczek Jan;TŁaczaŁa Marek J.;3
Kopaczek Jan;Kopaczek Jan;27
Kopaczek Jan;Sęk Grzegorz;13
Kopaczek Jan;Motyka Marcin;6
Kopaczek Jan;Linhart Wojciech M.;17
Kopaczek Jan;Ryczko Krzysztof;5
Kopaczek Jan;Zborowska-Lindert Iwona;1
Kopaczek Jan;Syperek Marcin;12
Kopaczek Jan;Serafińczuk Jarosław;3
Kopaczek Jan;Gładysiewicz Marta;15
Kopaczek Jan;Poloczek Przemysław;14
Kopaczek Jan;Bielak Katarzyna;1
Kopaczek Jan;Latkowska Magdalena;15
Kopaczek Jan;Sitarek Piotr;9
Kopaczek Jan;Janicki L.;2
Kopaczek Jan;Żelazna Karolina;2
Kopaczek Jan;Radziewicz Damian;1
Kopaczek Jan;͆ciana B.;1
Kopaczek Jan;Paszkiewicz Regina;2
Kopaczek Jan;Kudrawiec Robert;31
Kopaczek Jan;Paszkiewicz Bogdan;1
Kopaczek Jan;Rudno-Rudziňski Wojciech;2
Kopaczek Jan;Dawidowski Wojciech;1
Kopaczek Jan;Gwóźdź Katarzyna;1
Kopaczek Jan;Dusanowski Łukasz;1
Kopaczek Jan;Zelewski Szymon J.;3
Kopaczek Jan;Ściana Beata;2
Kopaczek Jan;Gawlik Andrzej;1
Kopaczek Jan;Szyszka Adam;1
Kopaczek Jan;Pucicki Damian;1
Kopaczek Jan;Wełna Monika;5
Kopaczek Jan;Misiewicz Jan;29
Kopaczek Jan;Baranowski Michał;12
Kopaczek Jan;Jadczak Joanna N.;1
Kopaczek Jan;Kubisa Maciej;1
Kopaczek Jan;Da̧browska-Szata Maria;1
Kopaczek Jan;Andrzejewski Janusz;1
Kopaczek Jan;Scharoch Pawel;22
Kopaczek Jan;Oliva Robert;2
Kopaczek Jan;Janiak Filip;3
Kopaczek Jan;Gelczuk Łukasz;4
Dra̧g Paweł;MacIejewska Monika;1
Dra̧g Paweł;Danielewicz Jan;4
Dra̧g Paweł;Styczein Krystyn;1
Dra̧g Paweł;Drozdek Sławomir;2
Dra̧g Paweł;Bazylińska Urszula;2
Dra̧g Paweł;Dra̧g Paweł;20
Dra̧g Paweł;Mazur Anna K.;1
Dra̧g Paweł;Anisimov Sergey;10
Dra̧g Paweł;Rafaj̷lowicz Wojciech;5
Dra̧g Paweł;Pandelidis Demis;10
Dra̧g Paweł;Jurewicz Piotr;1
Dra̧g Paweł;Jedlikowski Andrzej;6
Dra̧g Paweł;Matyja Konrad;1
Dra̧g Paweł;Szczurek Andrzej;3
Dra̧g Paweł;Styczeń Krystyń;18
Dra̧g Paweł;Reiner Jacek;1
Filipiak Jarosław;Szustakiewicz Konrad;1
Filipiak Jarosław;Pezowicz Celina A.;4
Filipiak Jarosław;Nikodem A.;4
Filipiak Jarosław;Komorowska MaŁgorzata;1
Filipiak Jarosław;Miller Mirosław;1
Filipiak Jarosław;Filipiak Jarosław;15
Filipiak Jarosław;Chlebus Edward;1
Filipiak Jarosław;Żak Małgorzata;1
Filipiak Jarosław;Burzyńska Karolina;3
Filipiak Jarosław;Krzak Justyna;1
Filipiak Jarosław;Dudziński WŁodzimierz;1
Filipiak Jarosław;Haimann Krystyna;1
Filipiak Jarosław;Wiktorczyk Tadeusz;1
Filipiak Jarosław;Kowalski Maciej;1
Filipiak Jarosław;Stȩpak Bogusz D.;1
Filipiak Jarosław;Abramski Krzysztof Marek;1
Filipiak Jarosław;Skubiszewski T.;1
Filipiak Jarosław;Gąsior-Głogowska Marlena;1
Filipiak Jarosław;Kozuń Marta;1
Filipiak Jarosław;Kobielarz Magdalena;2
Filipiak Jarosław;Bartkowiak-Jowsa Magdalena;4
Filipiak Jarosław;Grygier Dominika;1
Filipiak Jarosław;Ścigała Krzysztof;2
Filipiak Jarosław;Tomanik Magdalena;1
Filipiak Jarosław;Konietzko Marcin;5
Filipiak Jarosław;Szotek Sylwia;2
Filipiak Jarosław;Antończak Arkadiusz J.;1
Filipiak Jarosław;Gronostajski Zbigniew;1
Filipiak Jarosław;Wójcik Michał R.;1
Filipiak Jarosław;Bandoła P.;1
Filipiak Jarosław;Dybała Bogdan;1
Filipiak Jarosław;Baszczuk A.;1
Tomczak Jakub M.;Nguyen Ngoc Thanh;1
Tomczak Jakub M.;Ziȩba Maciej;10
Tomczak Jakub M.;Swiatek Pawel;7
Tomczak Jakub M.;Mucha Artur;1
Tomczak Jakub M.;Prusiewicz Agnieszka;3
Tomczak Jakub M.;Grzech Adam Piotr;7
Tomczak Jakub M.;Tomczak Sebastian Klaudiusz;1
Tomczak Jakub M.;Lubicz Marek;4
Tomczak Jakub M.;Kazienko Przemysław Law;1
Tomczak Jakub M.;Stelmach Paweł;1
Tomczak Jakub M.;DrapaŁa Jarosław;1
Tomczak Jakub M.;Sznajd-Weron Katarzyna;1
Tomczak Jakub M.;Juszczyszyn Krzysztof;3
Tomczak Jakub M.;Brzostowski Krzysztof;1
Tomczak Jakub M.;Świa̧tek Jerzy;8
Tomczak Jakub M.;Sobecki Janusz F.;3
Tomczak Jakub M.;Tomczak Jakub M.;12
Tomczak Jakub M.;Pintal Łukasz;1
Tomczak Jakub M.;Gonczarek Adam;4
Polak Sławomir;Barcikowski Michał;1
Polak Sławomir;Krawczyk Jakub;5
Polak Sławomir;Widomski Paweł;5
Polak Sławomir;Polak Sławomir;17
Polak Sławomir;Pyka Dariusz;2
Polak Sławomir;Kaczyński Paweł;1
Polak Sławomir;Rusiński Eugeniusz;5
Polak Sławomir;Gronostajki Zbigniew;2
Polak Sławomir;Ptak Mariusz;1
Polak Sławomir;Sawicki Marek;1
Polak Sławomir;Marciniak Marcin;11
Polak Sławomir;Wilhelm Johannes;1
Polak Sławomir;Jaśkiewicz Karol;1
Polak Sławomir;Jamroziak Krzysztof;2
Polak Sławomir;Kurzawa Adam;1
Polak Sławomir;Czmochowski Jerzy;4
Polak Sławomir;Ziemba Jacek;5
Polak Sławomir;Preś Paweł;1
Polak Sławomir;Dworzak Łukasz;1
Polak Sławomir;Gronosta Zbigniew;1
Polak Sławomir;Kosobudzki Mariusz;2
Polak Sławomir;Mayer Paulina;2
Polak Sławomir;Hawryluk Marek;15
Polak Sławomir;Bartczak Bartosz;1
Polak Sławomir;Zwierzchwoski M.;5
Polak Sławomir;Tobota Andrzej;3
Polak Sławomir;Bocian Mirosław;2
Polak Sławomir;Gronostajski Zbigniew;22
Polak Sławomir;Kopczyński A.;4
Polak Sławomir;Karliński Jacek;1
Polak Sławomir;Niechajowicz Adam;11
Polak Sławomir;Pach Joanna;2
Polak Sławomir;Kaszuba Marcin;14
Jóźwiak Grzegorz;Sulecki Przemysław;6
Jóźwiak Grzegorz;Piasecki Tomasz;4
Jóźwiak Grzegorz;Małozić Grzegorz;1
Jóźwiak Grzegorz;Gotszalk Teodor Paweł;20
Jóźwiak Grzegorz;Wiatrowski Artur;1
Jóźwiak Grzegorz;Wielgoszewski Grzegorz;7
Jóźwiak Grzegorz;Pałetko Piotr;5
Jóźwiak Grzegorz;Świa̧tkowski Michał;3
Jóźwiak Grzegorz;Hajdusianek A.;2
Jóźwiak Grzegorz;Szecówka Przemysław M.;1
Jóźwiak Grzegorz;Serafińczuk Jarosław;4
Jóźwiak Grzegorz;Nieradka Konrad;5
Jóźwiak Grzegorz;Radojewska Ewa Beata;2
Jóźwiak Grzegorz;Bielak Katarzyna;1
Jóźwiak Grzegorz;Sitarek Piotr;1
Jóźwiak Grzegorz;Posadowski Witold Michał;1
Jóźwiak Grzegorz;Radziewicz Damian;4
Jóźwiak Grzegorz;Gajewski Krzysztof;1
Jóźwiak Grzegorz;Maria Da̧browska Szata;1
Jóźwiak Grzegorz;Kudrawiec Robert;4
Jóźwiak Grzegorz;Seraficzuk J.;2
Jóźwiak Grzegorz;Kopiec Daniel;5
Jóźwiak Grzegorz;Ściana Beata;1
Jóźwiak Grzegorz;Masalska Agata;6
Jóźwiak Grzegorz;Szeloch Roman F.;4
Jóźwiak Grzegorz;Henrykowski Artur;3
Jóźwiak Grzegorz;Jóźwiak Grzegorz;13
Jóźwiak Grzegorz;Pucicki Damian;1
Jóźwiak Grzegorz;Rudek Maciej;2
Jóźwiak Grzegorz;Małoziȩć Grzegorz;1
Jóźwiak Grzegorz;Waszczuk Karol;3
Jóźwiak Grzegorz;Szatkowski Janusz;2
Jóźwiak Grzegorz;Misiewicz Jan;2
Jóźwiak Grzegorz;Zielony Michał;1
Jóźwiak Grzegorz;PŁaczek-Popko Ewa;2
Jóźwiak Grzegorz;Da̧browska-Szata Maria;5
Jóźwiak Grzegorz;Babij Michał;3
Jóźwiak Grzegorz;Nitsch Karol;3
Jóźwiak Grzegorz;Kowalska Zuzanna;1
Jóźwiak Grzegorz;Zawierucha Paweł;8
Jóźwiak Grzegorz;Gelczuk Łukasz;5
Jóźwiak Grzegorz;Sierański Kazimierz;1
Brzostowski Krzysztof;Witek Pawe;2
Brzostowski Krzysztof;Kokot Adam;1
Brzostowski Krzysztof;Ziȩba Maciej;2
Brzostowski Krzysztof;Wasilewski Adam;2
Brzostowski Krzysztof;Swiatek Pawel;7
Brzostowski Krzysztof;Demkiewicz Maciej;1
Brzostowski Krzysztof;Prusiewicz Agnieszka;3
Brzostowski Krzysztof;Grzech Adam Piotr;6
Brzostowski Krzysztof;Fraś Mariusz;2
Brzostowski Krzysztof;Stelmach Paweł;3
Brzostowski Krzysztof;DrapaŁa Jarosław;8
Brzostowski Krzysztof;Kwiatkowski Jan;2
Brzostowski Krzysztof;Kołaczek Grzegorz;4
Brzostowski Krzysztof;Juszczyszyn Krzysztof;5
Brzostowski Krzysztof;Brzostowski Krzysztof;12
Brzostowski Krzysztof;Świa̧tek Jerzy;10
Brzostowski Krzysztof;Sobecki Janusz F.;3
Brzostowski Krzysztof;Tomczak Jakub M.;4
Brzostowski Krzysztof;Klukowski Piotr;3
Brzostowski Krzysztof;Bubnicki Zdzisław;4
Brzostowski Krzysztof;Falas Łukasz;1
Brzostowski Krzysztof;Lichtenstein Maciej;2
Brzostowski Krzysztof;Schauer Patryk;1
Brzostowski Krzysztof;Gonczarek Adam;2
Myszkowski Paweł B.;Nikulin Ivan;2
Myszkowski Paweł B.;Paradowski Mariusz;1
Myszkowski Paweł B.;Rachwalski Łukasz;1
Myszkowski Paweł B.;Lichodij Joanna;4
Myszkowski Paweł B.;Siemieński Jȩdrzej J.;5
Myszkowski Paweł B.;Myszkowski Paweł B.;16
Myszkowski Paweł B.;Kalinowski Dawid;2
Myszkowski Paweł B.;Stanek Michał;1
Myszkowski Paweł B.;Olech Łukasz P.;8
Myszkowski Paweł B.;Ramocki Radosław;1
Myszkowski Paweł B.;Kurc Roman;1
Myszkowski Paweł B.;Nisztuk Maciej;1
Myszkowski Paweł B.;Oślizło Krzysztof;7
Myszkowski Paweł B.;Skowroński Marek E.;11
Myszkowski Paweł B.;Kwasnicka Halina;1
Myszkowski Paweł B.;Laszczyk MacIej;6
Myszkowski Paweł B.;Sikora Krzysztof;5
Myszkowski Paweł B.;Piasecki Maciej;1
Borkowski Józef;Łobos Tadeusz;7
Borkowski Józef;Szczuczyński Damian Konrad;4
Borkowski Józef;Rezmer Jacek;7
Borkowski Józef;Ostrowski Mariusz;1
Borkowski Józef;Kania Dariusz;19
Borkowski Józef;Leonowicz Z.;7
Borkowski Józef;Mroczka Janusz;28
Borkowski Józef;Borkowski Józef;28
Szafran Janusz;Wiszniewski Andrzej;10
Szafran Janusz;RosoŁowski Eugeniusz;2
Szafran Janusz;Regulski Pawel;1
Szafran Janusz;Michalik Marek;3
Szafran Janusz;Brusilowicz Bartosz;3
Szafran Janusz;Rebizant Waldemar;14
Szafran Janusz;Szafran Janusz;8
Boratýnski Bogusław S.;TŁaczaŁa Marek J.;8
Boratýnski Bogusław S.;Zborowska-Lindert Iwona;2
Boratýnski Bogusław S.;Utko M.;1
Boratýnski Bogusław S.;Muszyńska Donata;1
Boratýnski Bogusław S.;Serafińczuk Jarosław;3
Boratýnski Bogusław S.;Panek Marek;1
Boratýnski Bogusław S.;Poloczek Przemysław;2
Boratýnski Bogusław S.;Markiewicz P.;1
Boratýnski Bogusław S.;Sitarek Piotr;4
Boratýnski Bogusław S.;Boratýnski Bogusław S.;4
Boratýnski Bogusław S.;Radziewicz Damian;4
Boratýnski Bogusław S.;Stafiniak Andrzej;3
Boratýnski Bogusław S.;Ptasiński Konrad;1
Boratýnski Bogusław S.;Paszkiewicz Regina;3
Boratýnski Bogusław S.;Kozłowski Janusz;2
Boratýnski Bogusław S.;Kudrawiec Robert;1
Boratýnski Bogusław S.;Paszkiewicz Bogdan;4
Boratýnski Bogusław S.;MacHerzyński Wojciech;1
Boratýnski Bogusław S.;Ściana Beata;5
Boratýnski Bogusław S.;Szyszka Adam;2
Boratýnski Bogusław S.;Korbutowicz Ryszard;2
Boratýnski Bogusław S.;Ramiczek-Krasowska Maria;1
Boratýnski Bogusław S.;Pucicki Damian;2
Boratýnski Bogusław S.;Pražmowska Joanna;1
Boratýnski Bogusław S.;Patela Segiusz;1
Boratýnski Bogusław S.;Jezierski Krzysztof;1
Krótkiewicz Marek;Palak Rafał;1
Krótkiewicz Marek;Nguyen Ngoc Thanh;5
Krótkiewicz Marek;Hnatkowska Bogumiła;2
Krótkiewicz Marek;Lenar Mateusz;1
Krótkiewicz Marek;Kukla Elżbieta;1
Krótkiewicz Marek;Daniłowicz Czesław;1
Krótkiewicz Marek;Jodłowiec Marcin;14
Krótkiewicz Marek;Sobecki Janusz F.;1
Krótkiewicz Marek;Wojtkiewicz Krystian;18
Krótkiewicz Marek;Krótkiewicz Marek;21
Szecówka Przemysław M.;Kowalski Mateusz;5
Szecówka Przemysław M.;Gotszalk Teodor Paweł;1
Szecówka Przemysław M.;MacIejewska Monika;2
Szecówka Przemysław M.;Urbański Krzysztof Jerzy;1
Szecówka Przemysław M.;Gołonka Leszek J.;1
Szecówka Przemysław M.;Szecówka Przemysław M.;14
Szecówka Przemysław M.;Wołczowski Andrzej R.;6
Szecówka Przemysław M.;Teterycz Helena;2
Szecówka Przemysław M.;Licznerski Benedykt W.;9
Szecówka Przemysław M.;Sobański T.;1
Szecówka Przemysław M.;Dudek Krzysztof;1
Szecówka Przemysław M.;Maruszewski Krzysztof;1
Szecówka Przemysław M.;Kurzyński Marek W.;2
Szecówka Przemysław M.;Bodzoj Łukasz;1
Szecówka Przemysław M.;Szeloch Roman F.;1
Szecówka Przemysław M.;Szczurek Andrzej;7
Szecówka Przemysław M.;Ochromowicz Ł.;1
Szecówka Przemysław M.;Kozłowska Katarzyna;1
Szecówka Przemysław M.;Nitsch Karol;2
Szecówka Przemysław M.;Prociów Paweł;1
Szecówka Przemysław M.;Wiśniewski Kamil;2
Kostyła Paweł;Grycan Wiktoria;1
Kostyła Paweł;Sikorski Tomasz;7
Kostyła Paweł;Łobos Tadeusz;11
Kostyła Paweł;Wąsowski Marek;2
Kostyła Paweł;Kostyła Paweł;12
Kostyła Paweł;Gubański Adam;1
Kostyła Paweł;Wȩglarz Magdalena;1
Kostyła Paweł;Janik Przemysław;1
Kostyła Paweł;Kaczorowska Dominika;2
Kostyła Paweł;Ropuszyńska-Surma Edyta;1
Kostyła Paweł;Jasiński Michał;3
Kostyła Paweł;Rezmer Jacek;7
Kostyła Paweł;Kostvla Pawel;1
Kostyła Paweł;Ładniak Leszek;1
Kostyła Paweł;Leonowicz Z.;7
Kostyła Paweł;Brusilowicz Bartosz;1
Kostyła Paweł;Wacławek Zbigniew;6
Kostyła Paweł;Szymańda Jarosław M.;4
Matkowski Przemysław Krystian;WymysŁowski Artur;1
Matkowski Przemysław Krystian;Nowak Damian;1
Matkowski Przemysław Krystian;Płatek Bartosz T.;4
Matkowski Przemysław Krystian;Felba Jan;20
Matkowski Przemysław Krystian;Zwierta Rafał;9
Matkowski Przemysław Krystian;Urbański Krzysztof Jerzy;10
Matkowski Przemysław Krystian;Matkowski Przemysław Krystian;18
Matkowski Przemysław Krystian;Fałat Krzysztof Urbański Tomasz;9
Matkowski Przemysław Krystian;Szczerba Marcin;1
Matkowski Przemysław Krystian;Fałat Tomasz;13
Matkowski Przemysław Krystian;Zaluk Zbigniew;12
Matkowski Przemysław Krystian;Stojek Krzysztof;3
Matkowski Przemysław Krystian;MacHerzyński Wojciech;1
Matkowski Przemysław Krystian;Kiliszkiewicz Milena;1
Matkowski Przemysław Krystian;Tesarski Sebastian J.;2
Matkowski Przemysław Krystian;Surmiak Agata;1
Matkowski Przemysław Krystian;Zawierta Rafał;8
Zaręba Jan K.;Videnova-Adrabińska Veneta;8
Zaręba Jan K.;Wojciechowski Walter;1
Zaręba Jan K.;Parjaszewski Krzysztof;2
Zaręba Jan K.;Wawrzyńczyk Dominika;6
Zaręba Jan K.;Kubiak Joanna;1
Zaręba Jan K.;Kafarski Paweł;1
Zaręba Jan K.;Zierkiewicz Wiktor;1
Zaręba Jan K.;Gordel Marta;4
Zaręba Jan K.;Szostak Maciej Magdalena;1
Zaręba Jan K.;Justyniarski Adrian;1
Zaręba Jan K.;Sieradzki Adam;4
Zaręba Jan K.;Nyk Marcin;14
Zaręba Jan K.;Straszak B.;2
Zaręba Jan K.;Drozdek Sławomir;1
Zaręba Jan K.;Trzmiel Justyna;1
Zaręba Jan K.;Michalczyk Mariusz;1
Zaręba Jan K.;Chmielewska Ewa;1
Zaręba Jan K.;Duczmal Marek;2
Zaręba Jan K.;Młynarz Piotr;1
Zaręba Jan K.;Bazylińska Urszula;2
Zaręba Jan K.;Peksa Paulina;1
Zaręba Jan K.;Waszkielewicz Magdalena;2
Zaręba Jan K.;Olesiak-Bańska Joanna;3
Zaręba Jan K.;Pogoda Dorota;2
Zaręba Jan K.;Magdalena Szostak M.;1
Zaręba Jan K.;Dobrzyńska Danuta;1
Zaręba Jan K.;Garczarek Piotr;7
Zaręba Jan K.;Fra̧ckowiak Renata;1
Zaręba Jan K.;Chołuj Marta;1
Zaręba Jan K.;Hoffmann Józef;1
Zaręba Jan K.;Samoć Marek;10
Zaręba Jan K.;Petrus Rafał Michał;2
Zaręba Jan K.;Wilk Kazimiera Anna;2
Zaręba Jan K.;Samoc M.;12
Zaręba Jan K.;Lamch Łukasz;1
Zaręba Jan K.;Gancarz Roman;2
Zaręba Jan K.;Wielgus Małgorzata;2
Zaręba Jan K.;Ciźman Agnieszka;1
Zaręba Jan K.;Próchniak G.;2
Zaręba Jan K.;Michalska Danuta F.;2
Zaręba Jan K.;Zaręba Jan K.;22
Zaręba Jan K.;Zale?ny Robert;1
Zaręba Jan K.;Misiaszek Tomasz;1
Zaręba Jan K.;Turowska-Tyrk Ilona;4
Zaręba Jan K.;Mróz Józef;1
Zaręba Jan K.;Matczak-Jon Ewa;3
Zaręba Jan K.;Okwieka Urszula;1
Stȩpak Bogusz D.;Szustakiewicz Konrad;10
Stȩpak Bogusz D.;Pezowicz Celina A.;9
Stȩpak Bogusz D.;Kozioł Paweł E.;14
Stȩpak Bogusz D.;Gotszalk Teodor Paweł;1
Stȩpak Bogusz D.;Górski Przemyslaw A.;3
Stȩpak Bogusz D.;Filipiak Jarosław;8
Stȩpak Bogusz D.;Grzymajło Michał;1
Stȩpak Bogusz D.;Nowak Maciej Roman;2
Stȩpak Bogusz D.;Stȩpak Bogusz D.;18
Stȩpak Bogusz D.;Kunicki Piotr;1
Stȩpak Bogusz D.;Kryszak Bartłomiej;2
Stȩpak Bogusz D.;Abramski Krzysztof Marek;18
Stȩpak Bogusz D.;Łazarek Łukasz K.;3
Stȩpak Bogusz D.;Szymczyk-Zió?kowska Patrycja;4
Stȩpak Bogusz D.;Dzienny Paulina;1
Stȩpak Bogusz D.;Bartkowiak-Jowsa Magdalena;8
Stȩpak Bogusz D.;Kiersnowski Adam;1
Stȩpak Bogusz D.;Antończak Arkadiusz J.;19
Stȩpak Bogusz D.;Gazińska Małgorzata;3
Stȩpak Bogusz D.;Pigłowski Jacek M.;4
Stȩpak Bogusz D.;Kabacik Paweł;3
Stȩpak Bogusz D.;Wójcik Michał R.;8
Soroka Mirosław;Dzièdzioła Gabriela;1
Soroka Mirosław;Barycki Józef;2
Soroka Mirosław;Kowalik Ewa;1
Soroka Mirosław;Gancarz Irena S.;2
Soroka Mirosław;Jaworska Dorota;2
Soroka Mirosław;Goldeman Waldemar;5
Soroka Mirosław;Wieczorek Jan Sylwester;1
Soroka Mirosław;Walkowiak Urszula;2
Soroka Mirosław;Szewczyk Jerzy;1
Soroka Mirosław;Boduszek B.;6
Soroka Mirosław;Soroka Mirosław;19
Soroka Mirosław;Małysa Piotr;3
Soroka Mirosław;Wójtowicz Halina;1
Soroka Mirosław;Drag Marcin;1
Soroka Mirosław;Berlicki Łukasz;1
Soroka Mirosław;Olszewski Tomasz Krzysztof;1
Soroka Mirosław;Oleksyszyn Józef;7
Soroka Mirosław;Makowiecka E.;1
Soroka Mirosław;Przetocki Jacek;1
Soroka Mirosław;Kafarski Paweł L.;2
Soroka Mirosław;Subotkowska Lidia;3
Soroka Mirosław;Łukszo Jan;2
Soroka Mirosław;Gruszecka Ewa;4
Soroka Mirosław;Kowalik Janusz;3
Soroka Mirosław;Król Marta;1
Soroka Mirosław;Gancarz Roman;3
Soroka Mirosław;Zbyryt Iwona;1
Soroka Mirosław;Szczȩsny Zbigniew;2
Soroka Mirosław;Wielkopolski Witold;1
Soroka Mirosław;Guzik M.;1
Radzik Tadeusz;Połowczuk Wojciech;4
Radzik Tadeusz;Wiȩcek Piotr;2
Radzik Tadeusz;Radzik Tadeusz;16
Staniec Kamil;Janukiewicz Jarosław M.;1
Staniec Kamil;Wiȩckowski Tadeusz W.;1
Staniec Kamil;Piotrowski Piotr;2
Staniec Kamil;Pomianek Adam J.;6
Staniec Kamil;Kowal Michał;3
Staniec Kamil;Jóskiewicz Zbigniew M.;6
Staniec Kamil;Zieliński Ryszard J.;2
Staniec Kamil;Staniec Kamil;16
Staniec Kamil;Miedziński Bogdan;4
Staniec Kamil;Habrych Marcin;4
Staniec Kamil;Kubal Sławomir;2
Staniec Kamil;Bieńkowski Paweł;1
Jackowski Konrad;Zmyślony Marcin;2
Jackowski Konrad;Woźniak Michał;13
Jackowski Konrad;Łysiak Rafał;1
Jackowski Konrad;Kurzyński Marek W.;2
Jackowski Konrad;Jankowski Dariusz;2
Jackowski Konrad;Kurlej Bartosz;1
Jackowski Konrad;Penar Wojciech;1
Jackowski Konrad;Józefczyk Jerzy;1
Jackowski Konrad;Jackowski Konrad;13
Zatryb Grzegorz;Domaradzki Jarosław;7
Zatryb Grzegorz;Klak M. M.;2
Zatryb Grzegorz;Adamiak Bogdan;1
Zatryb Grzegorz;Zatryb Grzegorz;24
Zatryb Grzegorz;Weron Karina;1
Zatryb Grzegorz;Motyka Marcin;4
Zatryb Grzegorz;Mirowska Nella;1
Zatryb Grzegorz;Sieradzka Karolina;3
Zatryb Grzegorz;Syperek Marcin;6
Zatryb Grzegorz;Sieradzki Adam;1
Zatryb Grzegorz;Serafińczuk Jarosław;7
Zatryb Grzegorz;Bryja Leszek;1
Zatryb Grzegorz;Nyk Marcin;4
Zatryb Grzegorz;Trzmiel Justyna;1
Zatryb Grzegorz;J Misiewicz ;1
Zatryb Grzegorz;Wojcieszak Damian;5
Zatryb Grzegorz;Jurkowska Aleksandra;1
Zatryb Grzegorz;Maruszewski Krzysztof;1
Zatryb Grzegorz;Bocheński Jakub;1
Zatryb Grzegorz;Kudrawiec Robert;8
Zatryb Grzegorz;Roś M.;1
Zatryb Grzegorz;Kaczmarek Danuta;7
Zatryb Grzegorz;Bański Mateusz;10
Zatryb Grzegorz;Podhorodecki Artur P.;31
Zatryb Grzegorz;Prociów Eugeniusz L.;7
Zatryb Grzegorz;Janczura Joanna;1
Zatryb Grzegorz;Borkowska Agnieszka;7
Zatryb Grzegorz;Misiewicz Jan;17
Zatryb Grzegorz;Golacki Lukasz W.;6
Zatryb Grzegorz;PŁaczek-Popko Ewa;1
Zatryb Grzegorz;Andrzejewski Janusz;2
Zatryb Grzegorz;Indyka Joanna;1
Zatryb Grzegorz;Chojnacki Kamil;1
Zatryb Grzegorz;Mazur Michał;3
Książek M.;Czepiżak Dariusz;7
Książek M.;Schabowicz Krzysztof;12
Książek M.;HoŁa Bożena;3
Książek M.;Książek M.;19
Książek M.;Rusiński Eugeniusz;6
Książek M.;Hamrol Katarzyna;2
Książek M.;Kowalczyk MacIej;7
Książek M.;Pawlak W.;2
Książek M.;Górski Artur;6
Książek M.;Kusa E.;2
Książek M.;Bywalski Czesław;2
Książek M.;Pawlakn W.;2
Książek M.;Bień Jan;6
Książek M.;Sadowski Łukasz;11
Książek M.;Jankowski Ludomir J.;2
Książek M.;Hoła Jerzy;19
Książek M.;Jasieńko Jerzy;7
Książek M.;Kruszyna Maciej;1
Książek M.;Madryas Cezary;1
Książek M.;Gorzelańczyk Tomasz;13
Książek M.;Kamiński Mieczysław;7
Książek M.;Ubysz Andrzej;7
Książek M.;Matkowski Zygmunt;9
Książek M.;Musiał Michał;7
Książek M.;Kamiiński Mieczysław;2
Książek M.;Reiner Jacek;4
Książek M.;Trapko Tomasz;4
Michalski Rafał;Michalski Rafał;17
Michalski Rafał;Grobelny Jerzy;21
Michalski Rafał;Kuchta Dorota;1
Michalski Rafał;Koszela-Kulińska Joanna;1
Michalski Rafał;Weron Rafał;1
Michalski Rafał;Janczura Joanna;1
Wieczorek Krzysztof;Ładniak Lesław;1
Wieczorek Krzysztof;Zylka Pawel;1
Wieczorek Krzysztof;Fleszyński Janusz;2
Wieczorek Krzysztof;Pospieszna Janina;1
Wieczorek Krzysztof;Tymań Adam;4
Wieczorek Krzysztof;Jaroszewski MacIej;1
Wieczorek Krzysztof;Ziaja Jan;1
Wieczorek Krzysztof;Fleszyñski Janusz;9
Wieczorek Krzysztof;Wieczorek Krzysztof;6
Przewoźniczek Michał Witold;Lechowicz Piotr;2
Przewoźniczek Michał Witold;Gierusz Magdalena;4
Przewoźniczek Michał Witold;Fidrysiak Bartosz Andrzej;3
